model_id,model_version,checkpoint,license_type,hardware,inference_params,test_case_id,track,capability,generated_audio_path,sample_rate,wer,cer,mer,sim,sim_o,mos,naturalness_mos,intelligibility_mos,smos,emos,pmos,qmos,utmos,nisqa,emotion_accuracy,instruction_follow_score,duration_error,language_score,macro_language_score,long_text_drift_rate,repeat_rate,noise_degradation,speaker_leakage,rtf,ttfa,p95_latency,fail_flags,notes,run_id,adapter_status,asr_backend,metric_failures,reference_audio_id,reference_policy,reference_audio_path,reference_text,reference_speaker,reference_condition,target_text,asr_eval_text,voice_instruction,expected_controls,rank_dimension,source_demo,elapsed_s,merged_from_run_id,command,candidate_audit_run_id,selected_from_run_id,asr_recomputed_from_run_id,non_asr_metrics_from_run_id,content_intelligibility_score,naturalness_quality_score,speaker_clone_consistency_score,control_prosody_emotion_duration_score,multilingual_dialect_coverage_score,voice_design_robustness_score,deployment_performance_score,reference_compliance_score,score_available,score_full,coverage_pct,missing_dimensions
mlx_voxcpm2_bf16_dit,official_mlx_int8_main_bf16_dit,models/VoxCPM2-official-mlx-int8-components,open_weight_local,local,"python -m mlx_voxcpm2.cli generate --model-dir models/VoxCPM2-official-mlx-int8-components --feat-decoder-model-dir models/VoxCPM2-official-mlx-bf16-components --text 'OpenAI released version 4.1 at 10:30 AM, and the price is 19 dollars.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_en_numbers.wav --backend native --compile --max-len 148 --inference-timesteps 10 --cfg-value 2.0 --seed 5 --normalize --retry-badcase --retry-badcase-max-times 2",core_en_numbers,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_en_numbers.wav,48000,0.0667,0.0566,0.0625,,,,,4.7736,,,,,3.7402,,,100.0,,0.9434,0.9381,,0.0,,,1.0834,,9.6623,ok,objective_metrics_generated_at=2026-07-15T21:21:13,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,"OpenAI released version 4.1 at 10:30 AM, and the price is 19 dollars.","OpenAI released version four point one at ten thirty AM, and the price is nineteen dollars.",,brand;digits,baseline,,6.2404,,,,,,,81.537,68.505,,100.0,94.075,100.0,26.189,100.0,82.918,69.652,84.0,speaker_clone_consistency
mlx_voxcpm2_bf16_dit,official_mlx_int8_main_bf16_dit,models/VoxCPM2-official-mlx-int8-components,open_weight_local,local,python -m mlx_voxcpm2.cli generate --model-dir models/VoxCPM2-official-mlx-int8-components --feat-decoder-model-dir models/VoxCPM2-official-mlx-bf16-components --text '请帮我确认一下 MacBook Pro 的订单号 A17-9002，明天能不能送到？' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_zh_en_codeswitch.wav --backend native --compile --max-len 99 --inference-timesteps 10 --cfg-value 2.0 --seed 5 --normalize --retry-badcase --retry-badcase-max-times 2,core_zh_en_codeswitch,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_zh_en_codeswitch.wav,48000,0.0,0.0,0.0,,,,,5.0,,,,,1.6855,,,100.0,,1.0,1.0,,0.024,,,1.0109,,9.6623,ok,objective_metrics_generated_at=2026-07-15T21:21:16,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,请帮我确认一下 MacBook Pro 的订单号 A17-9002，明天能不能送到？,请帮我确认一下 MacBook Pro 的订单号 A一七九零零二，明天能不能送到？,,codeswitch;brand,baseline,,5.3373,,,,,,,100.0,17.137,,100.0,100.0,88.0,28.26,100.0,77.929,65.46,84.0,speaker_clone_consistency
mlx_voxcpm2_bf16_dit,official_mlx_int8_main_bf16_dit,models/VoxCPM2-official-mlx-int8-components,open_weight_local,local,python -m mlx_voxcpm2.cli generate --model-dir models/VoxCPM2-official-mlx-int8-components --feat-decoder-model-dir models/VoxCPM2-official-mlx-bf16-components --text '本日の為替レートと市場ニュースを、ゆっくり正確に読み上げてください。' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_ja_reading.wav --backend native --compile --max-len 96 --inference-timesteps 10 --cfg-value 2.0 --seed 5 --normalize --retry-badcase --retry-badcase-max-times 2,core_ja_reading,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_ja_reading.wav,48000,0.0,0.0,0.0,,,,,5.0,,,,,3.3774,,,53.333,,1.0,1.0,,0.0133,,,1.0497,,9.6623,ok,objective_metrics_generated_at=2026-07-15T21:21:19,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,本日の為替レートと市場ニュースを、ゆっくり正確に読み上げてください。,,,japanese,omnivoice;voxcpm2;qwen3,,5.0386,,,,,,,100.0,59.435,,53.333,100.0,70.016,27.151,100.0,72.732,61.095,84.0,speaker_clone_consistency
mlx_voxcpm2_bf16_dit,official_mlx_int8_main_bf16_dit,models/VoxCPM2-official-mlx-int8-components,open_weight_local,local,"python -m mlx_voxcpm2.cli generate --model-dir models/VoxCPM2-official-mlx-int8-components --feat-decoder-model-dir models/VoxCPM2-official-mlx-bf16-components --text '안녕하세요, 배송 주소를 다시 확인해 주시면 바로 처리하겠습니다.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_ko_customer.wav --backend native --compile --max-len 96 --inference-timesteps 10 --cfg-value 2.0 --seed 5 --normalize --retry-badcase --retry-badcase-max-times 2",core_ko_customer,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_ko_customer.wav,48000,0.0,0.0,0.0,,,,,5.0,,,,,2.6971,,,100.0,,1.0,1.0,,0.0,,,1.2141,,9.6623,ok,objective_metrics_generated_at=2026-07-15T21:21:22,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,"안녕하세요, 배송 주소를 다시 확인해 주시면 바로 처리하겠습니다.",,,korean,omnivoice;voxcpm2;qwen3,,5.6333,,,,,,,100.0,42.427,,100.0,100.0,100.0,22.454,100.0,83.019,69.736,84.0,speaker_clone_consistency
mlx_voxcpm2_bf16_dit,official_mlx_int8_main_bf16_dit,models/VoxCPM2-official-mlx-int8-components,open_weight_local,local,python -m mlx_voxcpm2.cli generate --model-dir models/VoxCPM2-official-mlx-int8-components --feat-decoder-model-dir models/VoxCPM2-official-mlx-bf16-components --text '¿Puedes leer esta frase con una entonación natural y una pausa breve al final?' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_es_question.wav --backend native --compile --max-len 164 --inference-timesteps 10 --cfg-value 2.0 --seed 17 --normalize --retry-badcase --retry-badcase-max-times 2,core_es_question,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_es_question.wav,48000,0.0,0.0,0.0,,,,,5.0,,,,,2.8458,,,100.0,,1.0,1.0,,0.0167,,,1.3477,,9.6623,ok,objective_metrics_generated_at=2026-07-15T21:21:25,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,¿Puedes leer esta frase con una entonación natural y una pausa breve al final?,,,spanish,omnivoice;voxcpm2;qwen3,,5.6066,,,,,,,100.0,46.145,,100.0,100.0,91.65,18.637,100.0,82.281,69.116,84.0,speaker_clone_consistency
mlx_voxcpm2_bf16_dit,official_mlx_int8_main_bf16_dit,models/VoxCPM2-official-mlx-int8-components,open_weight_local,local,"python -m mlx_voxcpm2.cli generate --model-dir models/VoxCPM2-official-mlx-int8-components --feat-decoder-model-dir models/VoxCPM2-official-mlx-bf16-components --text 'Ce paragraphe vérifie la stabilité, la respiration et la cohérence du timbre pendant une lecture naturelle.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_fr_long_sentence.wav --backend native --compile --max-len 216 --inference-timesteps 10 --cfg-value 2.0 --seed 5 --normalize --retry-badcase --retry-badcase-max-times 2",core_fr_long_sentence,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_fr_long_sentence.wav,48000,0.0,0.0,0.0,,,,,5.0,,,,,3.4793,,,100.0,,1.0,1.0,,0.0286,,,1.1269,,9.6623,ok,objective_metrics_generated_at=2026-07-15T21:21:28,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,"Ce paragraphe vérifie la stabilité, la respiration et la cohérence du timbre pendant une lecture naturelle.",,,french;long_sentence,omnivoice;voxcpm2;qwen3,,6.3104,,,,,,,100.0,61.982,,100.0,100.0,85.7,24.946,100.0,84.813,71.243,84.0,speaker_clone_consistency
mlx_voxcpm2_bf16_dit,official_mlx_int8_main_bf16_dit,models/VoxCPM2-official-mlx-int8-components,open_weight_local,local,"python -m mlx_voxcpm2.cli generate --model-dir models/VoxCPM2-official-mlx-int8-components --feat-decoder-model-dir models/VoxCPM2-official-mlx-bf16-components --text 'Bitte lesen Sie diesen Satz klar, freundlich und ohne unnötige Pausen vor.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_de_instruction.wav --backend native --compile --max-len 157 --inference-timesteps 10 --cfg-value 2.0 --seed 7 --normalize --retry-badcase --retry-badcase-max-times 2",core_de_instruction,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_de_instruction.wav,48000,0.0,0.0,0.0,,,,,5.0,,,,,3.723,,,100.0,,1.0,1.0,,0.0,,,1.1498,,9.6623,ok,objective_metrics_generated_at=2026-07-15T21:21:31,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,"Bitte lesen Sie diesen Satz klar, freundlich und ohne unnötige Pausen vor.",,,german,omnivoice;voxcpm2;qwen3,,6.0707,,,,,,,100.0,68.075,,100.0,100.0,100.0,24.291,100.0,87.469,73.474,84.0,speaker_clone_consistency
mlx_voxcpm2_bf16_dit,official_mlx_int8_main_bf16_dit,models/VoxCPM2-official-mlx-int8-components,open_weight_local,local,"python -m mlx_voxcpm2.cli generate --model-dir models/VoxCPM2-official-mlx-int8-components --feat-decoder-model-dir models/VoxCPM2-official-mlx-bf16-components --text 'Trong ba mươi giây tới, tôi sẽ chỉ bạn cách chọn sản phẩm phù hợp.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_vi_reading.wav --backend native --compile --max-len 142 --inference-timesteps 10 --cfg-value 2.0 --seed 5 --normalize --retry-badcase --retry-badcase-max-times 2",core_vi_reading,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_vi_reading.wav,48000,0.0,0.0,0.0,,,,,5.0,,,,,3.7044,,,100.0,,1.0,1.0,,0.0,,,0.8252,,7.8362,ok,objective_metrics_generated_at=2026-07-23T11:30:38,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_1_7b_8bit,,none,no_reference,,,,no_reference,"Trong ba mươi giây tới, tôi sẽ chỉ bạn cách chọn sản phẩm phù hợp.",,,vietnamese,omnivoice;voxcpm2;valtec,,5.1701,,,,,vietnamese_final_qwen17_20260723,v02_plus_vieneu_lux_scenema_20260610_091619,100.0,67.61,,100.0,100.0,100.0,33.566,100.0,88.275,74.151,84.0,speaker_clone_consistency
mlx_voxcpm2_bf16_dit,official_mlx_int8_main_bf16_dit,models/VoxCPM2-official-mlx-int8-components,open_weight_local,local,"python -m mlx_voxcpm2.cli generate --model-dir models/VoxCPM2-official-mlx-int8-components --feat-decoder-model-dir models/VoxCPM2-official-mlx-bf16-components --text 'Xin chào, đây là bài kiểm tra giọng nói tiếng Việt với nhịp đọc tự nhiên và rõ ràng.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/clone_vi_same.wav --backend native --compile --max-len 175 --inference-timesteps 10 --cfg-value 2.0 --seed 7 --normalize --retry-badcase --retry-badcase-max-times 2 --reference-wav-path /Users/vanch/tts-test-project/data/reference_audio/ban_khoe_khong_vi_ref.wav",clone_vi_same,core,voice_clone,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/clone_vi_same.wav,48000,0.0,0.0,0.0,0.7765,,,,5.0,,,,,2.2715,,,100.0,,1.0,1.0,,0.0,,0.0,1.1579,,7.8362,ok,objective_metrics_generated_at=2026-07-23T11:30:43,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_1_7b_8bit,,ban_khoe_khong_vi_ref,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/ban_khoe_khong_vi_ref.wav,Bạn khỏe không?,ban_khoe_ref,clean_single_speaker_short,"Xin chào, đây là bài kiểm tra giọng nói tiếng Việt với nhịp đọc tự nhiên và rõ ràng.",,,vietnamese;clone;same_language;ban_khoe_ref;indextts_local_vi_extension,indextts2_local_vi;voxcpm2;omnivoice;dots;higgs;valtec,,7.9765,,,,,vietnamese_final_qwen17_20260723,v02_plus_vieneu_lux_scenema_20260610_091619,100.0,31.788,77.65,100.0,100.0,100.0,24.06,75.0,79.799,79.799,100.0,
mlx_voxcpm2_bf16_dit,official_mlx_int8_main_bf16_dit,models/VoxCPM2-official-mlx-int8-components,open_weight_local,local,"python -m mlx_voxcpm2.cli generate --model-dir models/VoxCPM2-official-mlx-int8-components --feat-decoder-model-dir models/VoxCPM2-official-mlx-bf16-components --text 'कृपया रकम, तारीख और नाम को साफ़ और स्वाभाविक आवाज़ में पढ़ें।' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_hi_amount.wav --backend native --compile --max-len 133 --inference-timesteps 10 --cfg-value 2.0 --seed 5 --normalize --retry-badcase --retry-badcase-max-times 2",core_hi_amount,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_hi_amount.wav,48000,0.0,0.0,0.0,,,,,5.0,,,,,3.4171,,,100.0,,1.0,1.0,,0.06,,,1.0779,,9.6623,ok,objective_metrics_generated_at=2026-07-15T21:21:41,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,"कृपया रकम, तारीख और नाम को साफ़ और स्वाभाविक आवाज़ में पढ़ें।",,,hindi,voxcpm2;omnivoice,,6.7258,,,,,,,100.0,60.428,,100.0,100.0,70.0,26.346,100.0,82.818,69.568,84.0,speaker_clone_consistency
mlx_voxcpm2_bf16_dit,official_mlx_int8_main_bf16_dit,models/VoxCPM2-official-mlx-int8-components,open_weight_local,local,python -m mlx_voxcpm2.cli generate --model-dir models/VoxCPM2-official-mlx-int8-components --feat-decoder-model-dir models/VoxCPM2-official-mlx-bf16-components --text 'يرجى قراءة أسماء المدن والأرقام بوضوح دون تغيير المعنى.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_ar_names.wav --backend native --compile --max-len 123 --inference-timesteps 10 --cfg-value 2.0 --seed 5 --normalize --retry-badcase --retry-badcase-max-times 2,core_ar_names,core,basic_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_ar_names.wav,48000,0.1111,0.0217,0.1111,,,,,4.913,,,,,3.4409,,,100.0,,0.9783,0.9187,,0.0,,,1.2231,,9.6623,ok,objective_metrics_generated_at=2026-07-15T21:21:44,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,يرجى قراءة أسماء المدن والأرقام بوضوح دون تغيير المعنى.,,,arabic,voxcpm2;omnivoice,,5.6753,,,,,,,79.55,61.023,,100.0,94.85,100.0,22.197,100.0,80.976,68.02,84.0,speaker_clone_consistency
mlx_voxcpm2_bf16_dit,official_mlx_int8_main_bf16_dit,models/VoxCPM2-official-mlx-int8-components,open_weight_local,local,python -m mlx_voxcpm2.cli generate --model-dir models/VoxCPM2-official-mlx-int8-components --feat-decoder-model-dir models/VoxCPM2-official-mlx-bf16-components --text '喺我哋嘅科普播客入面，科學知識應該人人都聽得明。' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_yue_dialect.wav --backend native --compile --max-len 96 --inference-timesteps 10 --cfg-value 2.0 --seed 5 --normalize --retry-badcase --retry-badcase-max-times 2 --control '广东话',core_yue_dialect,core,dialect_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_yue_dialect.wav,48000,0.0455,0.0455,0.0455,,,,,4.8182,,,,,2.0828,,,58.095,,0.9545,0.9545,,0.02,,,1.2396,,9.6623,ok,objective_metrics_generated_at=2026-07-15T21:21:47,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,喺我哋嘅科普播客入面，科學知識應該人人都聽得明。,,,cantonese;yue,voxcpm2;dots;omnivoice,,4.1652,,,,,,,86.135,27.07,,58.095,95.45,69.047,21.726,100.0,64.105,53.848,84.0,speaker_clone_consistency
mlx_voxcpm2_bf16_dit,official_mlx_int8_main_bf16_dit,models/VoxCPM2-official-mlx-int8-components,open_weight_local,local,python -m mlx_voxcpm2.cli generate --model-dir models/VoxCPM2-official-mlx-int8-components --feat-decoder-model-dir models/VoxCPM2-official-mlx-bf16-components --text '今天这个事情莫慌，慢慢说清楚，大家就晓得咋个处理了。' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_sichuan_dialect.wav --backend native --compile --max-len 96 --inference-timesteps 10 --cfg-value 2.0 --seed 5 --normalize --retry-badcase --retry-badcase-max-times 2 --control '四川话',core_sichuan_dialect,core,dialect_tts,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/core_sichuan_dialect.wav,48000,0.0,0.0,0.0,,,,,5.0,,,,,3.07,,,80.417,,1.0,1.0,,0.019,,,1.1599,,9.6623,ok,objective_metrics_generated_at=2026-07-15T21:21:50,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,none,no_reference,,,,no_reference,今天这个事情莫慌，慢慢说清楚，大家就晓得咋个处理了。,,用四川话自然地说,sichuan,voxcpm2;qwen3;omnivoice,,4.4539,,,,,,,100.0,51.75,,80.417,100.0,80.708,24.003,100.0,78.228,65.711,84.0,speaker_clone_consistency
mlx_voxcpm2_bf16_dit,official_mlx_int8_main_bf16_dit,models/VoxCPM2-official-mlx-int8-components,open_weight_local,local,python -m mlx_voxcpm2.cli generate --model-dir models/VoxCPM2-official-mlx-int8-components --feat-decoder-model-dir models/VoxCPM2-official-mlx-bf16-components --text 'Please read this sentence in the reference voice with clear pronunciation and stable pacing.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/clone_en_same.wav --backend native --compile --max-len 189 --inference-timesteps 10 --cfg-value 2.0 --seed 5 --normalize --retry-badcase --retry-badcase-max-times 2 --reference-wav-path /Users/vanch/tts-test-project/data/reference_audio/dots_seedtts_en_ref.wav,clone_en_same,core,voice_clone,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/clone_en_same.wav,48000,0.0,0.0,0.0,0.8723,,,,5.0,,,,,3.8957,,,100.0,,1.0,1.0,,0.0,,0.0714,1.5401,,9.6623,ok,objective_metrics_generated_at=2026-07-15T21:22:15,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,dots_seedtts_en_ref,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/dots_seedtts_en_ref.wav,The CrossLand acquisition gave Washington Mutual a toe hold entry into Oregon via Portland.,dots_seedtts_en,clean_single_speaker,Please read this sentence in the reference voice with clear pronunciation and stable pacing.,,,clone;same_language,dots,,7.639,,,,,,,100.0,72.392,87.23,100.0,100.0,91.075,13.14,100.0,86.25,86.25,100.0,
mlx_voxcpm2_bf16_dit,official_mlx_int8_main_bf16_dit,models/VoxCPM2-official-mlx-int8-components,open_weight_local,local,python -m mlx_voxcpm2.cli generate --model-dir models/VoxCPM2-official-mlx-int8-components --feat-decoder-model-dir models/VoxCPM2-official-mlx-bf16-components --text '请用参考音色自然地说出这句话：测试需要同时关注内容、音色和稳定性。' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/clone_zh_same.wav --backend native --compile --max-len 96 --inference-timesteps 10 --cfg-value 2.0 --seed 5 --normalize --retry-badcase --retry-badcase-max-times 2 --reference-wav-path /Users/vanch/tts-test-project/data/reference_audio/dots_seedtts_zh_ref.wav,clone_zh_same,core,voice_clone,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/clone_zh_same.wav,48000,0.0,0.0,0.0,0.673,,,,5.0,,,,,3.9185,,,100.0,,1.0,1.0,,0.0214,,0.0952,1.1797,,9.6623,ok,objective_metrics_generated_at=2026-07-15T21:22:18,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,dots_seedtts_zh_ref,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/dots_seedtts_zh_ref.wav,冬天对于田野和河流来说，是一个放松休息的季节。,dots_seedtts_zh,clean_single_speaker,请用参考音色自然地说出这句话：测试需要同时关注内容、音色和稳定性。,,,clone;same_language,dots,,8.1163,,,,,,,100.0,72.962,67.3,100.0,100.0,82.75,23.437,100.0,83.133,83.133,100.0,
mlx_voxcpm2_bf16_dit,official_mlx_int8_main_bf16_dit,models/VoxCPM2-official-mlx-int8-components,open_weight_local,local,python -m mlx_voxcpm2.cli generate --model-dir models/VoxCPM2-official-mlx-int8-components --feat-decoder-model-dir models/VoxCPM2-official-mlx-bf16-components --text 'This test checks whether a three-second prompt can preserve identity without copying the prompt text.' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/clone_3s_en.wav --backend native --compile --max-len 205 --inference-timesteps 10 --cfg-value 2.0 --seed 5 --normalize --retry-badcase --retry-badcase-max-times 2 --reference-wav-path /Users/vanch/tts-test-project/data/reference_audio/qwen3_clone_3s_trimmed.wav,clone_3s_en,core,voice_clone,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/clone_3s_en.wav,48000,0.0,0.0,0.0,0.7461,,,,5.0,,,,,4.4028,,,100.0,,1.0,1.0,,0.0143,,0.0,1.4187,,9.6623,ok,objective_metrics_generated_at=2026-07-15T21:22:21,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,qwen3_clone_3s,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/qwen3_clone_3s_trimmed.wav,"Okay, yeah, I resent you.",qwen3_demo_speaker,clean_single_speaker,This test checks whether a three-second prompt can preserve identity without copying the prompt text.,,,3s_reference;clone,qwen3,,7.9445,,,,,,,100.0,85.07,74.61,100.0,100.0,96.425,16.609,100.0,86.819,86.819,100.0,
mlx_voxcpm2_bf16_dit,official_mlx_int8_main_bf16_dit,models/VoxCPM2-official-mlx-int8-components,open_weight_local,local,"python -m mlx_voxcpm2.cli generate --model-dir models/VoxCPM2-official-mlx-int8-components --feat-decoder-model-dir models/VoxCPM2-official-mlx-bf16-components --text '跨语种克隆时，音色应该稳定，中文发音也要清楚。' --output /Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/xling_en_to_zh.wav --backend native --compile --max-len 96 --inference-timesteps 10 --cfg-value 2.0 --seed 5 --normalize --retry-badcase --retry-badcase-max-times 2 --control 'Use the reference speaker identity, but speak only the target text in Chinese.' --reference-wav-path /Users/vanch/tts-test-project/data/reference_audio/voxcpm2_cross_ref_en.wav",xling_en_to_zh,core,voice_clone,/Users/vanch/tts-test-project/results/generated/v02_plus_vieneu_lux_scenema_20260610_091619/mlx_voxcpm2_bf16_dit/xling_en_to_zh.wav,48000,0.0,0.0,0.0,0.7602,,,,5.0,,,,,3.4611,,,100.0,,1.0,1.0,,0.0111,,0.0,1.3101,,9.6623,ok,objective_metrics_generated_at=2026-07-15T21:22:24,v02_plus_vieneu_lux_scenema_20260610_091619,success,qwen3_asr_0_6b_8bit,,voxcpm2_cross_ref_en,formal_candidate,/Users/vanch/tts-test-project/data/reference_audio/voxcpm2_cross_ref_en.wav,"In short, we embarked on a mission to make America great again for all Americans.",voxcpm2_cross_en,clean_cross_lingual_anchor,跨语种克隆时，音色应该稳定，中文发音也要清楚。,,,en_to_zh;clone,voxcpm2;dots;omnivoice,,7.3368,,,,,,,100.0,61.528,76.02,100.0,100.0,97.225,19.711,100.0,84.076,84.076,100.0,
